transaction_id,customer_id,customer_name,product_id,price,product_name,category,purchase_location,city,transaction_date,quantity,payment_method,discount,email,phone,payment_status
7309,1737,Craig Jones,101,250000,Laptop,Electronics,offline,Mumbai,23-10-2025,4,Card,0.25,CraigJones@yahoo.com,8767614236,successful
7310,1311,Elizabeth Peck,110,45000,microwave,Home Appliances,offline,Hyderabad,09-10-2025,2,UPI,0.1,ElizabethPeck@yahoo.com,9112760130,successful
7311,1111,Ashley Stanley,106,80000,SOFA,Furniture,offline,Delhi,26-03-2026,1,Card,0.4,AshleyStanley@yahoo.com,9358513232,successful
7312,1483,Natalie Phelps,105,45000,Tv,electronics,offline,Delhi,07-18-2025,4,NetBanking,0.35,NataliePhelps@yahoo.com,9724364834,successful
7313,1891,Rachael Harper,104,8000,shoes,clothing,online,Chennai,10-07-2025,2,Cash,0.25,RachaelHarper@gmail.com,7690331229,successful
7313,1891,Rachael Harper,104,8000,shoes,clothing,online,Chennai,10-07-2025,2,Cash,0.25,RachaelHarper@gmail.com,7690331229,failed
7314,1576,Christopher Shepherd,104,8000,shoes,Clothing,online,Bangalore,03-03-2026,2,NetBanking,0.05,ChristopherShepherd@yahoo.com,8033021215,successful
7315,1281,Mark Harper,106,80000,SOFA,FURN,online,Bangalore,08-10-2025,5,Card,0.4,Mark81@gmail.com,8460307015,successful
7316,1087,Cathy Callahan,104,,Shoes,CLOTH,online,Mumbai,08-28-2025,3,Cash,0.05,CathyCallahan@gmail.com,6038854676,successful
7317,1711,Neil Farley,104,8000,SHOES,CLOTH,offline,Mumbai,03-12-2026,5,NetBanking,0.1,NeilFarley@yahoo.com,7102389283,successful
7318,1561,Dustin Edwards,102,70000,Phone,electronics,offline,Delhi,02-12-2026,4,UPI,0.4,DustinEdwards@yahoo.com,7472675047,successful
7319,1645,Amy Becker,106,80000,sofa,Furniture,online,Chennai,15-12-2025,3,NetBanking,0.15,AmyBecker@yahoo.com,6230647791,successful
7320,1170,Nathan Richardson,105,45000,Tv,electronics,online,Bangalore,06-23-2025,4,UPI,0.15,Nathan29@gmail.com,7738391844,successful
7321,1302,Stephanie Martin,103,,SHIRT,CLOTH,offline,Chennai,11-30-2025,3,Cash,0.3,StephanieMartin@yahoo.com,6423927410,successful
7322,1749,Richard Cortez,103,1300,shirt,clothing,offline,Delhi,06-07-2025,4,UPI,0.15,RichardCortez@gmail.com,7249978444,successful
7323,1546,Misty Wyatt,101,250000,Laptop,Electronics,offline,Hyderabad,02-07-2026,3,NetBanking,0.1,MistyWyatt@gmail.com,9493903824,successful
7324,1579,Jennifer Randall,104,8000,Shoes,Clothing,online,Hyderabad,25-06-2025,3,UPI,0.35,JenniferRandall@outlook.com,8998542752,successful
7325,1195,Michael Collins,110,45000,Microwave,home appliances,online,Bangalore,01-29-2026,3,Cash,0.1,MichaelCollins@outlook.com,8337716264,successful
7326,1277,Keith Rodriguez,104,8000,Shoes,Clothing,online,Mumbai,19-09-2025,3,UPI,0.35,KeithRodriguez@yahoo.com,8643880672,successful
7327,1883,Teresa Ford,101,,LAPTOP,electronics,online,Hyderabad,03-02-2026,4,Card,0.15,Teresa55@gmail.com,8491005486,successful
7328,1658,Brian Macdonald,104,,shoes,CLOTH,online,Delhi,03-04-2026,1,NetBanking,0.3,BrianMacdonald@outlook.com,8444033660,successful
7329,1224,Diana Patel,103,,Shirt,CLOTH,online,Chennai,21-04-2025,1,Card,0.25,DianaPatel@yahoo.com,6116186398,successful
7330,1601,Jay English,105,45000,Tv,electronics,online,Delhi,28-04-2025,4,UPI,0.2,JayEnglish@outlook.com,6836362452,successful
7331,1913,Randy Morrison,102,,PHONE,Electronics,offline,Chennai,16-06-2025,3,UPI,0.2,RandyMorrison@gmail.com,6749881188,successful
7332,1012,Cynthia Hudson,102,70000,PHONE,Electronics,online,Mumbai,05-22-2025,2,NetBanking,0.3,CynthiaHudson@yahoo.com,9520403338,successful
7332,1012,Cynthia Hudson,102,70000,PHONE,Electronics,online,Mumbai,05-22-2025,2,NetBanking,0.3,CynthiaHudson@yahoo.com,9520403338,failed
7333,1143,William Turner,109,65000,Refrigerator,Home Appliances,offline,Mumbai,08-15-2025,4,NetBanking,0.15,WilliamTurner@outlook.com,7916816578,successful
7334,1161,Lucas Brown,102,,phone,electronics,offline,Delhi,23-05-2025,5,UPI,0.2,LucasBrown@outlook.com,7850758284,successful
7335,1139,Eric Hunter,106,80000,SOFA,FURN,online,Delhi,25-01-2026,2,UPI,0.2,EricHunter@outlook.com,7910608292,successful
7336,1025,Michael Young,101,250000,laptop,ELEC,online,Mumbai,15-01-2026,1,Cash,0.15,MichaelYoung@gmail.com,6570753690,successful
7337,1639,John Marshall,106,80000,Sofa,FURN,online,Delhi,24-01-2026,3,Cash,0.05,JohnMarshall@gmail.com,9023853527,successful
7338,1823,Karen Kelley,104,,shoes,CLOTH,online,Bangalore,20-10-2025,4,UPI,0.3,Karen23@gmail.com,7650793764,successful
7339,1424,Karen White,106,80000,sofa,Furniture,offline,Hyderabad,13-03-2026,2,UPI,0.25,Karen80@gmail.com,9793511460,successful
7340,1999,Patrick Jensen,108,,Mixer grinder,home appliances,online,Bangalore,18-09-2025,4,Cash,0.25,PatrickJensen@gmail.com,7270394511,successful
7341,1309,Jonathan Turner,108,15000,mixer grinder,Home Appliances,online,Hyderabad,09-09-2025,5,Card,0.25,JonathanTurner@outlook.com,9235217306,successful
7342,1776,Jason Johns,109,65000,Refrigerator,Home Appliances,offline,Chennai,15-03-2026,3,Cash,0.15,JasonJohns@gmail.com,9156940561,successful
7343,1444,Kerri Ortega,109,65000,Refrigerator,Home Appliances,online,Hyderabad,09-01-2026,4,UPI,0.25,Kerri68@gmail.com,7186045991,successful
7344,1296,Calvin Powell,107,50000,dining table,FURN,offline,Mumbai,04-18-2025,4,Cash,0.1,CalvinPowell@outlook.com,8740587892,successful
7345,1902,Sandra Buck,102,70000,Phone,electronics,online,Chennai,04-15-2026,4,NetBanking,0.2,SandraBuck@yahoo.com,8421299565,successful
7346,1837,Jennifer Thomas,101,250000,laptop,ELEC,offline,Delhi,23-05-2025,3,UPI,0.4,Jennifer23@gmail.com,6015122533,successful
7347,1276,Thomas Williamson,101,250000,LAPTOP,electronics,online,Mumbai,01-10-2025,5,UPI,0.15,ThomasWilliamson@outlook.com,9072614137,successful
7348,1611,Matthew Deleon,107,50000,DINING TABLE,furniture,online,Delhi,10-23-2025,5,Card,0.3,MatthewDeleon@outlook.com,9564173381,successful
7348,1611,Matthew Deleon,107,50000,DINING TABLE,furniture,online,Delhi,10-23-2025,5,Card,0.3,MatthewDeleon@outlook.com,9564173381,failed
7349,1725,Sarah Wall,106,80000,sofa,FURN,online,Hyderabad,12-06-2025,1,NetBanking,0.1,Sarah86@gmail.com,9122512285,successful
7350,1442,Donna Jackson,104,8000,SHOES,clothing,offline,Bangalore,02-14-2026,2,Card,0.1,DonnaJackson@gmail.com,8653485285,successful
7351,1592,Stephanie Buchanan,104,8000,SHOES,CLOTH,offline,Chennai,14-04-2026,4,Card,0.05,StephanieBuchanan@outlook.com,9541872868,successful
7352,1008,James Barnes,101,250000,laptop,ELEC,online,Mumbai,25-06-2025,2,UPI,0.35,James79@gmail.com,6400336407,successful
7353,1795,Justin Drake,106,80000,SOFA,FURN,offline,Chennai,07-14-2025,1,UPI,0.05,JustinDrake@yahoo.com,7002529988,successful
7354,1149,Michael Levine,104,8000,shoes,CLOTH,online,Hyderabad,20-07-2025,3,NetBanking,0.25,MichaelLevine@yahoo.com,7162218603,successful
7355,1574,Helen Cooley,108,15000,mixer grinder,Home Appliances,offline,Bangalore,29-08-2025,5,Card,0.05,Helen44@gmail.com,6345224265,successful
7356,1920,Caitlin Stokes,105,,tv,ELEC,offline,Chennai,23-01-2026,1,UPI,0.3,CaitlinStokes@gmail.com,6113512128,successful
7357,1870,Thomas Lambert,110,45000,Microwave,HOME,online,Hyderabad,26-04-2025,3,UPI,0.35,ThomasLambert@gmail.com,8841603416,successful
7358,1663,Michael Holder,108,15000,MIXER GRINDER,HOME,online,Chennai,12-23-2025,4,NetBanking,0.3,MichaelHolder@outlook.com,8148441732,successful
7359,1629,Jonathon Wallace,103,1300,Shirt,Clothing,offline,Hyderabad,18-09-2025,4,NetBanking,0.35,JonathonWallace@yahoo.com,7104751072,successful
7360,1242,John Ward,103,1300,shirt,Clothing,offline,Mumbai,23-07-2025,1,NetBanking,0.15,JohnWard@outlook.com,7404360339,successful
7361,1336,Kelsey Ochoa,101,,Laptop,ELEC,online,Hyderabad,23-12-2025,1,Cash,0.25,KelseyOchoa@gmail.com,8551635273,successful
7362,1160,Patrick Gross,106,80000,sofa,Furniture,online,Delhi,11-29-2025,4,UPI,0.4,Patrick59@gmail.com,9634991649,successful
7363,1241,Maureen Daniels,103,1300,shirt,Clothing,offline,Bangalore,06-25-2025,2,NetBanking,0.15,MaureenDaniels@yahoo.com,6886038741,successful
7364,1380,Victoria Patterson,109,65000,Refrigerator,home appliances,offline,Mumbai,21-09-2025,3,NetBanking,0.25,VictoriaPatterson@outlook.com,7684101133,successful
7364,1380,Victoria Patterson,109,65000,Refrigerator,home appliances,offline,Mumbai,21-09-2025,3,NetBanking,0.25,VictoriaPatterson@outlook.com,7684101133,failed
7365,1436,Charles Osborne,109,65000,refrigerator,HOME,online,Hyderabad,10-04-2026,1,Card,0.35,CharlesOsborne@yahoo.com,8669620902,successful
7366,1658,Brian Macdonald,105,45000,TV,ELEC,offline,Delhi,06-09-2025,3,Cash,0.35,BrianMacdonald@outlook.com,8444033660,successful
7367,1188,Anthony Martinez,102,70000,phone,electronics,online,Hyderabad,10-21-2025,1,Cash,0.05,Anthony65@gmail.com,9417798324,successful
7368,1102,Christine Cooper,109,65000,REFRIGERATOR,HOME,online,Hyderabad,17-09-2025,4,UPI,0.25,ChristineCooper@yahoo.com,6715218130,successful
7369,1308,Stephanie Young,103,1300,Shirt,clothing,online,Hyderabad,02-02-2026,1,UPI,0.4,StephanieYoung@gmail.com,8328734167,successful
7370,1324,Carol Cordova,106,80000,sofa,furniture,offline,Mumbai,18-06-2025,3,UPI,0.1,CarolCordova@outlook.com,7694830410,successful
7371,1017,Robert Jones,104,8000,SHOES,clothing,online,Mumbai,30-11-2025,4,Cash,0.1,RobertJones@outlook.com,6258927870,successful
7372,1085,Jennifer Taylor,109,65000,REFRIGERATOR,home appliances,offline,Delhi,23-04-2025,4,Card,0.25,JenniferTaylor@outlook.com,7386031985,successful
7372,1085,Jennifer Taylor,109,65000,REFRIGERATOR,home appliances,offline,Delhi,23-04-2025,4,Card,0.25,JenniferTaylor@outlook.com,7386031985,failed
7373,1248,Emily Landry,105,45000,tv,ELEC,online,Mumbai,25-06-2025,1,Cash,0.2,Emily34@gmail.com,7953793088,successful
7374,1033,Craig Osborn,105,45000,TV,ELEC,offline,Mumbai,05-01-2026,3,Card,0.3,CraigOsborn@outlook.com,6487711863,successful
7375,1803,Sandra Nunez,103,1300,Shirt,clothing,online,Chennai,01-20-2026,1,Cash,0.25,SandraNunez@gmail.com,9358082944,successful
7376,1533,Stephanie Todd,103,1300,shirt,CLOTH,offline,Mumbai,30-11-2025,5,UPI,0.35,Stephanie95@gmail.com,6139566886,successful
7377,1431,Michael White,104,8000,SHOES,clothing,online,Chennai,02-08-2025,4,NetBanking,0.1,MichaelWhite@outlook.com,9932175190,successful
7378,1624,Krista Miller,107,50000,dining table,Furniture,online,Chennai,19-10-2025,3,Cash,0.05,KristaMiller@outlook.com,6604240850,successful
7379,1352,Susan Johnson,106,80000,sofa,FURN,online,Chennai,02-07-2025,1,Cash,0.35,SusanJohnson@outlook.com,7754830056,successful
7380,1201,Kimberly Lawrence,102,70000,Phone,ELEC,offline,Mumbai,02-07-2025,1,Card,0.05,Kimberly95@gmail.com,7189180407,successful
7381,1744,Sarah Jones,104,8000,shoes,clothing,online,Hyderabad,17-07-2025,5,UPI,0.4,SarahJones@yahoo.com,9213389163,successful
7382,1738,Tiffany Monroe,104,8000,Shoes,CLOTH,online,Bangalore,14-10-2025,5,Cash,0.15,TiffanyMonroe@outlook.com,7317074388,successful
7383,1717,Evelyn Miller,102,70000,PHONE,ELEC,online,Hyderabad,12-14-2025,1,NetBanking,0.2,Evelyn20@gmail.com,9246252217,successful
7384,1285,Ryan Dawson,102,70000,phone,Electronics,online,Mumbai,04-07-2025,1,Cash,0.35,Ryan26@gmail.com,8186966846,successful
7385,1758,Donald Mendez,109,65000,refrigerator,home appliances,online,Chennai,18-05-2025,5,NetBanking,0.3,Donald72@gmail.com,6684010301,successful
7386,1632,Ashley Delgado,103,1300,shirt,CLOTH,online,Hyderabad,30-08-2025,2,Card,0.2,AshleyDelgado@gmail.com,6248457212,successful
7387,1994,Laurie Barnes,106,80000,Sofa,Furniture,online,Hyderabad,24-04-2025,5,Card,0.1,LaurieBarnes@yahoo.com,7733223067,successful
7388,1767,Chelsea Booth,108,15000,mixer grinder,HOME,offline,Bangalore,12-02-2025,4,Cash,0.4,ChelseaBooth@gmail.com,6627010906,successful
7389,1379,Anthony Howard,105,,Tv,electronics,offline,Delhi,04-02-2026,4,UPI,0.25,Anthony42@gmail.com,8187928333,successful
7390,1020,Julie Lester,104,8000,Shoes,CLOTH,online,Bangalore,13-02-2026,1,UPI,0.35,JulieLester@gmail.com,6777911894,successful
7391,1812,Duane Lawrence,106,80000,SOFA,Furniture,offline,Delhi,09-18-2025,3,Cash,0.3,DuaneLawrence@gmail.com,9827832388,successful
7392,1270,Sara Randolph,108,15000,mixer grinder,home appliances,online,Mumbai,11-24-2025,1,UPI,0.1,Sara1@gmail.com,9010280048,successful
7393,1075,Peter Long,102,70000,phone,ELEC,offline,Chennai,28-04-2025,1,NetBanking,0.25,PeterLong@outlook.com,7759603141,successful
7394,1449,Alan Keith,102,70000,PHONE,ELEC,offline,Delhi,13-02-2026,3,Card,0.1,AlanKeith@gmail.com,9114402405,successful
7394,1449,Alan Keith,102,70000,PHONE,ELEC,offline,Delhi,13-02-2026,3,Card,0.1,AlanKeith@gmail.com,9114402405,failed
7395,1616,Mark Taylor,108,,MIXER GRINDER,HOME,offline,Mumbai,06-09-2025,1,Card,0.4,MarkTaylor@outlook.com,8679391071,successful
7396,1229,Alexis Miranda,103,1300,Shirt,clothing,online,Bangalore,25-07-2025,5,NetBanking,0.05,Alexis91@gmail.com,9576052101,successful
7397,1885,Emma Wolf,102,70000,Phone,ELEC,offline,Bangalore,27-04-2025,2,Card,0.35,EmmaWolf@yahoo.com,7785073263,successful
7398,1591,Autumn Sanders,108,15000,MIXER GRINDER,HOME,offline,Hyderabad,14-02-2026,4,Card,0.35,Autumn33@gmail.com,6404865814,successful
7399,1519,Rebecca Contreras,103,1300,shirt,clothing,online,Bangalore,05-02-2026,1,Card,0.3,RebeccaContreras@outlook.com,7202924536,successful
7400,1828,Sheila Hunt,105,45000,TV,ELEC,online,Bangalore,10-01-2026,3,Card,0.05,SheilaHunt@yahoo.com,7684679476,successful
7401,1956,Pamela Fernandez,108,15000,Mixer grinder,home appliances,offline,Hyderabad,28-11-2025,5,UPI,0.25,PamelaFernandez@outlook.com,8377011369,successful
7402,1966,George Moreno,109,65000,Refrigerator,Home Appliances,online,Chennai,13-07-2025,4,Card,0.15,GeorgeMoreno@outlook.com,7889876226,successful
7403,1777,Cynthia Hall,108,15000,MIXER GRINDER,home appliances,offline,Delhi,05-20-2025,4,UPI,0.1,CynthiaHall@outlook.com,9906360922,successful
7404,1975,Timothy Nichols,108,15000,Mixer grinder,HOME,online,Bangalore,14-03-2026,2,Card,0.1,Timothy20@gmail.com,7880959086,successful
7405,1532,Heather Garcia,105,45000,tv,ELEC,online,Delhi,22-06-2025,4,Cash,0.35,HeatherGarcia@outlook.com,9953220106,successful
7406,1828,Sheila Hunt,101,250000,LAPTOP,ELEC,online,Bangalore,12-11-2025,4,Cash,0.35,SheilaHunt@yahoo.com,7684679476,successful
7407,1658,Brian Macdonald,108,15000,Mixer grinder,Home Appliances,online,Delhi,07-16-2025,3,Card,0.15,BrianMacdonald@outlook.com,8444033660,successful
7408,1006,Martin Williams,108,15000,Mixer grinder,home appliances,online,Mumbai,28-04-2025,2,Cash,0.4,MartinWilliams@outlook.com,7553439010,successful
7409,1458,Mark Morse,104,8000,Shoes,clothing,offline,Hyderabad,10-09-2025,3,Card,0.25,Mark64@gmail.com,7711091765,successful
7410,1896,Chelsea Roberts,107,50000,dining table,FURN,online,Chennai,06-10-2025,3,NetBanking,0.35,Chelsea34@gmail.com,7366239107,successful
7411,1392,William Montgomery,105,45000,TV,ELEC,offline,Chennai,13-03-2026,5,NetBanking,0.05,WilliamMontgomery@yahoo.com,8799599050,successful
7411,1392,William Montgomery,105,45000,TV,ELEC,offline,Chennai,13-03-2026,5,NetBanking,0.05,WilliamMontgomery@yahoo.com,8799599050,failed
7412,1537,Valerie Thomas,103,1300,Shirt,Clothing,offline,Delhi,03-01-2026,2,UPI,0.35,ValerieThomas@outlook.com,8465296339,successful
7413,1350,Christine Nelson,106,80000,SOFA,Furniture,online,Hyderabad,08-20-2025,1,UPI,0.35,Christine34@gmail.com,9856539567,successful
7414,1233,Heather Reilly,110,45000,MICROWAVE,Home Appliances,offline,Bangalore,22-10-2025,5,Card,0.3,Heather92@gmail.com,9524850068,successful
7415,1607,Adrian Singleton,109,65000,refrigerator,home appliances,offline,Mumbai,19-04-2025,1,UPI,0.05,AdrianSingleton@yahoo.com,8839546994,successful
7416,1516,Alexander Holder,104,,shoes,clothing,online,Hyderabad,23-10-2025,2,NetBanking,0.1,AlexanderHolder@yahoo.com,8037881994,successful
7417,1215,Christopher Thomas,102,,PHONE,Electronics,offline,Hyderabad,24-08-2025,3,Cash,0.25,ChristopherThomas@yahoo.com,9081916881,successful
7418,1445,Samantha Clark,104,8000,shoes,CLOTH,offline,Chennai,18-08-2025,2,UPI,0.15,SamanthaClark@gmail.com,7880541717,successful
7419,1706,Kathryn Stokes,101,250000,LAPTOP,electronics,offline,Delhi,02-13-2026,2,Card,0.25,KathrynStokes@gmail.com,7903986327,successful
7420,1550,Sierra Anderson,101,250000,laptop,electronics,online,Mumbai,31-10-2025,1,NetBanking,0.4,SierraAnderson@outlook.com,9394756806,successful
7421,1250,Brooke Santiago,104,8000,SHOES,CLOTH,online,Delhi,26-11-2025,5,UPI,0.35,BrookeSantiago@gmail.com,6765644076,successful
7422,1794,Diana Anderson,108,15000,mixer grinder,HOME,offline,Delhi,01-26-2026,2,Cash,0.05,DianaAnderson@outlook.com,7096084294,successful
7422,1794,Diana Anderson,108,15000,mixer grinder,HOME,offline,Delhi,01-26-2026,2,Cash,0.05,DianaAnderson@outlook.com,7096084294,failed
7423,1296,Calvin Powell,104,8000,SHOES,Clothing,online,Mumbai,05-09-2025,4,Card,0.4,CalvinPowell@outlook.com,8740587892,successful
7424,1763,Daniel Washington,107,,Dining table,FURN,offline,Hyderabad,22-10-2025,3,NetBanking,0.3,DanielWashington@outlook.com,7130861022,successful
7425,1872,Jennifer Hogan,110,45000,MICROWAVE,home appliances,online,Bangalore,27-08-2025,5,Card,0.35,JenniferHogan@gmail.com,8102092164,successful
7426,1263,Morgan Daniel,108,15000,MIXER GRINDER,Home Appliances,offline,Chennai,01-06-2026,5,NetBanking,0.25,MorganDaniel@outlook.com,7320499648,successful
7427,1528,Zachary Curry,103,1300,shirt,CLOTH,online,Hyderabad,19-07-2025,5,UPI,0.25,ZacharyCurry@yahoo.com,9168057330,successful
7428,1898,Thomas Levy,107,50000,DINING TABLE,FURN,offline,Chennai,07-02-2026,4,Cash,0.2,ThomasLevy@gmail.com,6164778813,successful
7428,1898,Thomas Levy,107,50000,DINING TABLE,FURN,offline,Chennai,07-02-2026,4,Cash,0.2,ThomasLevy@gmail.com,6164778813,failed
7429,1705,Stephanie Walker,107,50000,dining table,furniture,offline,Chennai,07-18-2025,4,UPI,0.35,StephanieWalker@gmail.com,8420601668,successful
7430,1155,James Jones,106,,sofa,Furniture,offline,Mumbai,16-12-2025,5,Cash,0.05,JamesJones@yahoo.com,6301701486,successful
7431,1842,Andrew Thompson,109,65000,REFRIGERATOR,home appliances,offline,Mumbai,28-04-2025,5,Card,0.35,Andrew27@gmail.com,9488327634,successful
7431,1842,Andrew Thompson,109,65000,REFRIGERATOR,home appliances,offline,Mumbai,28-04-2025,5,Card,0.35,Andrew27@gmail.com,9488327634,failed
7432,1489,Kevin Hall,103,1300,SHIRT,CLOTH,offline,Hyderabad,20-06-2025,5,Cash,0.4,KevinHall@yahoo.com,6888591713,successful
7433,1283,Dwayne Newman,103,1300,SHIRT,clothing,offline,Hyderabad,30-11-2025,4,UPI,0.15,DwayneNewman@outlook.com,8314728973,successful
7434,1731,Miranda Evans,104,8000,shoes,Clothing,online,Bangalore,06-13-2025,4,Card,0.1,MirandaEvans@gmail.com,7553890140,successful
7435,1965,Ana Ross,102,70000,phone,ELEC,online,Bangalore,11-26-2025,2,UPI,0.35,Ana31@gmail.com,6856213396,successful
7436,1598,Randall Kennedy,110,45000,microwave,Home Appliances,online,Delhi,05-05-2025,3,UPI,0.05,RandallKennedy@gmail.com,6819223186,successful
7437,1613,Deborah Cortez,101,250000,laptop,ELEC,online,Mumbai,19-05-2025,1,Cash,0.3,DeborahCortez@gmail.com,9316439818,successful
7438,1732,Heather Ward,105,45000,tv,electronics,offline,Mumbai,30-11-2025,2,Card,0.4,HeatherWard@yahoo.com,9755116974,successful
7439,1960,Jacob Williams,108,15000,mixer grinder,Home Appliances,offline,Bangalore,08-04-2025,3,Card,0.25,JacobWilliams@gmail.com,8338169943,successful
7440,1035,Erin Johnson,109,65000,Refrigerator,home appliances,online,Hyderabad,10-25-2025,3,NetBanking,0.35,ErinJohnson@yahoo.com,8285024332,successful
7441,1589,Kimberly Navarro,105,45000,TV,ELEC,offline,Mumbai,04-09-2026,5,NetBanking,0.4,KimberlyNavarro@outlook.com,8893652771,successful
7442,1641,Nicholas Hill,109,65000,refrigerator,Home Appliances,offline,Delhi,09-24-2025,4,Cash,0.05,NicholasHill@yahoo.com,8347465625,successful
7443,1801,Nicole Rogers,101,,LAPTOP,electronics,offline,Chennai,29-04-2025,3,Card,0.05,Nicole31@gmail.com,8093075292,successful
7444,1732,Heather Ward,110,45000,MICROWAVE,Home Appliances,offline,Mumbai,10-20-2025,4,NetBanking,0.35,HeatherWard@yahoo.com,9755116974,successful
7444,1732,Heather Ward,110,45000,MICROWAVE,Home Appliances,offline,Mumbai,10-20-2025,4,NetBanking,0.35,HeatherWard@yahoo.com,9755116974,failed
7445,1280,Sara Young,107,50000,dining table,FURN,offline,Chennai,27-09-2025,4,Cash,0.35,SaraYoung@gmail.com,6447710430,successful
7446,1195,Michael Collins,101,250000,LAPTOP,electronics,online,Bangalore,06-10-2025,4,NetBanking,0.2,MichaelCollins@outlook.com,8337716264,successful
7447,1827,Monique Lee,109,65000,REFRIGERATOR,home appliances,online,Delhi,03-08-2025,4,UPI,0.4,Monique38@gmail.com,9706167044,successful
7448,1192,Tracy Gross,102,70000,PHONE,Electronics,online,Delhi,08-14-2025,4,Card,0.4,Tracy36@gmail.com,8088226648,successful
7449,1715,Justin Lin,106,80000,Sofa,Furniture,online,Hyderabad,28-12-2025,3,Card,0.35,Justin6@gmail.com,9779112029,successful
7450,1117,Jeremy Nichols,104,8000,Shoes,clothing,online,Bangalore,09-23-2025,2,Card,0.05,JeremyNichols@yahoo.com,9399304350,successful
7451,1099,Mike Sanders,109,65000,REFRIGERATOR,Home Appliances,offline,Mumbai,11-12-2025,4,Card,0.05,Mike85@gmail.com,8655480433,successful
7452,1149,Michael Levine,109,65000,refrigerator,home appliances,online,Hyderabad,05-27-2025,2,Card,0.15,MichaelLevine@yahoo.com,7162218603,successful
7453,1627,Matthew Osborn,107,50000,DINING TABLE,furniture,online,Delhi,10-02-2025,3,NetBanking,0.15,MatthewOsborn@yahoo.com,6198278240,successful
7454,1456,Edwin Valenzuela,106,80000,SOFA,FURN,offline,Delhi,26-08-2025,2,Cash,0.05,Edwin60@gmail.com,7981189065,successful
7455,1649,Kimberly Williams,106,80000,sofa,Furniture,offline,Delhi,08-07-2025,1,Cash,0.2,KimberlyWilliams@outlook.com,9683357593,successful
7456,1351,Scott Martinez,106,80000,SOFA,FURN,offline,Hyderabad,09-26-2025,3,UPI,0.4,Scott12@gmail.com,8243432829,successful
7457,1609,Brian Johnson,103,1300,SHIRT,Clothing,online,Chennai,02-07-2025,2,Card,0.3,BrianJohnson@gmail.com,9588079676,successful
7457,1609,Brian Johnson,103,1300,SHIRT,Clothing,online,Chennai,02-07-2025,2,Card,0.3,BrianJohnson@gmail.com,9588079676,failed
7458,1630,John Johnson,105,45000,Tv,electronics,online,Hyderabad,09-05-2025,5,UPI,0.35,JohnJohnson@outlook.com,8676701501,successful
7459,1060,John Barron,108,15000,MIXER GRINDER,Home Appliances,offline,Mumbai,24-08-2025,4,Cash,0.05,JohnBarron@outlook.com,8542315462,successful
7460,1561,Dustin Edwards,101,250000,Laptop,Electronics,online,Delhi,07-05-2025,2,UPI,0.2,DustinEdwards@yahoo.com,7472675047,successful
7461,1182,Nancy Jones,108,15000,mixer grinder,Home Appliances,offline,Delhi,02-01-2026,4,Cash,0.1,NancyJones@outlook.com,9983956538,successful
7462,1487,Joshua Taylor,108,15000,MIXER GRINDER,Home Appliances,offline,Hyderabad,05-06-2025,4,NetBanking,0.3,JoshuaTaylor@outlook.com,8725090585,successful
7463,1381,Cassandra Green,109,65000,REFRIGERATOR,home appliances,online,Bangalore,04-10-2025,1,Cash,0.05,Cassandra82@gmail.com,8016545151,successful
7464,1374,Anthony Kelley,109,65000,refrigerator,home appliances,offline,Hyderabad,06-27-2025,1,Card,0.05,AnthonyKelley@gmail.com,9969461208,successful
7465,1537,Valerie Thomas,101,250000,LAPTOP,electronics,online,Delhi,08-13-2025,2,Card,0.15,ValerieThomas@outlook.com,8465296339,successful
7466,1910,Shelby Barnett,110,45000,Microwave,HOME,online,Hyderabad,30-09-2025,1,Cash,0.1,ShelbyBarnett@yahoo.com,6649404034,successful
7467,1656,Brandon Powell,110,,Microwave,Home Appliances,online,Chennai,14-12-2025,1,Card,0.05,BrandonPowell@gmail.com,9323076606,successful
7468,1831,Benjamin Wu,107,50000,dining table,FURN,online,Chennai,24-04-2025,1,Card,0.15,BenjaminWu@gmail.com,8595455440,successful
7469,1088,Duane Smith,101,250000,Laptop,ELEC,online,Bangalore,28-01-2026,4,Cash,0.25,DuaneSmith@gmail.com,9359605068,successful
7470,1392,William Montgomery,105,45000,tv,Electronics,offline,Chennai,12-04-2026,4,Card,0.25,WilliamMontgomery@yahoo.com,8799599050,successful
7471,1064,Marco Green,103,1300,shirt,CLOTH,offline,Delhi,03-22-2026,3,NetBanking,0.1,Marco30@gmail.com,8967208613,successful
7471,1064,Marco Green,103,1300,shirt,CLOTH,offline,Delhi,03-22-2026,3,NetBanking,0.1,Marco30@gmail.com,8967208613,failed
7472,1943,Dana Adkins,104,8000,shoes,clothing,offline,Delhi,21-11-2025,3,Cash,0.1,DanaAdkins@yahoo.com,6319334410,successful
7473,1184,Oscar Tucker,102,70000,phone,electronics,offline,Delhi,20-05-2025,4,NetBanking,0.25,Oscar71@gmail.com,8351864909,successful
7474,1492,Benjamin Thomas,103,1300,shirt,Clothing,offline,Chennai,07-05-2025,1,Cash,0.4,BenjaminThomas@outlook.com,7761807609,successful
7475,1236,Jason Powell,104,8000,shoes,clothing,offline,Mumbai,20-10-2025,3,Card,0.3,JasonPowell@yahoo.com,6881550014,successful
7476,1522,Colin Pope,107,50000,DINING TABLE,Furniture,online,Mumbai,14-03-2026,5,Card,0.05,Colin69@gmail.com,9272459202,successful
